ApplicationPerformanceSettingsGET;3;0.125
DVDGET;5;0.20833333333333334
LatestOrdersGET;2;0.08333333333333333
CartGET;2;0.08333333333333333
ShopPOST;2;0.08333333333333333
CartPOST;1;0.041666666666666664
ShopGET;5;0.20833333333333334
LatestOrdersPOST;2;0.08333333333333333
HomeGET;2;0.08333333333333333
